Index,Longitude,Latitude
455,26.75510091436593,58.3819712
456,26.697519451142007,58.3569105
457,26.7167994809456,58.3785675
458,26.71309246237952,58.38955615
459,26.72556485,58.3719914
460,26.673597770104852,58.35180135
461,26.7667575,58.377897
462,26.70569858516169,58.33667051161451
463,26.747055250000003,58.3679475
464,26.76620452368812,58.3790675
465,26.718860598619244,58.37773765
466,26.69283975,58.3746905
467,26.72157232098765,58.392488
468,26.755503152172253,58.38280175
469,26.7284298688748,58.3749945
470,26.75054107562552,58.39220170178444
471,26.72310364678792,58.3664013
472,26.766051696499854,58.373344900000006
473,26.70893765144838,58.37452995
474,26.73625413715018,58.37281655
475,26.718721680083657,58.372189000000006
476,26.792124931899973,58.3480618
477,26.7513955,58.375526
478,26.76250332674439,58.3797559
479,26.694218758108107,58.382562
480,26.741552271739124,58.382257
481,26.713533892152878,58.3829753
482,26.726845007372408,58.3106543
483,26.71465449642785,58.3794663
484,26.73548912142857,58.3669685
485,26.76274130298131,58.378099
486,26.748489,58.367507200000006
487,26.754690525526303,58.40395436121416
488,26.76652235238911,58.374113
489,26.769573252368453,58.404760658375054
490,26.753454741622956,58.3817637
491,26.755845189944136,58.370781
492,26.73625413715018,58.37281655
493,26.75054107562552,58.39220170178444
494,26.74172199999999,58.38529325
495,26.73625413715018,58.37281655
496,26.751841301948044,58.3791835
497,26.792105900000003,58.3466549
498,26.773675,58.3731035
499,26.718818592905595,58.40789463667722
500,26.770468976010097,58.3526615
501,26.72776041414141,58.385511
502,26.74954185340728,58.379675000000006
503,26.73625413715018,58.37281655
504,26.765052913719945,58.37374755
505,26.75334588,58.3859385
506,26.71622173694607,58.4020675
507,26.770044077724428,58.369052
508,26.697519451142007,58.3569105
509,26.72378922380953,58.359116
510,26.71309246237952,58.38955615
511,26.71622173694607,58.4020675
512,26.71089059678937,58.37587695
513,26.751974861541356,58.382796
514,26.733247448664123,58.3809578
515,26.72808343748969,58.365961
516,26.73539363247176,58.38090445
517,26.761779576957338,58.375062
518,26.72727797542628,58.3874665
519,26.672535329395892,58.36426825
520,26.77838704623425,58.374966
521,26.7794685,58.3736045
522,26.77780708331441,58.3712269
523,26.72113606250001,58.392041500000005
524,26.73057460588936,58.364061
525,26.66601144062601,58.36763327159149
526,26.724001379310344,58.378281
527,26.721074494393832,58.38097275
528,26.725015411370265,58.368723
529,26.72702325707071,58.3697315
530,26.76409516643873,58.3772975
531,26.752531608695023,58.39924085879738
532,26.76194246137837,58.38255045
533,26.801438994161,58.379027050000005
534,26.7446766906556,58.367695
535,26.738832481731144,58.359405800000005
536,26.70364350054645,58.3480692
537,26.75334588,58.3859385
538,26.76469315909091,58.3718615
539,26.71486509268157,58.38578145
540,26.73976944767442,58.3841255
541,26.726306385472935,58.37031325
542,26.70569858516169,58.33667051161451
543,26.773042670607023,58.3714236
544,26.72760384577922,58.3603225
545,26.722924331845604,58.381690000000006
546,26.720007314240007,58.38344815
547,26.66601144062601,58.36763327159149
548,26.694218758108107,58.382562
549,26.725288300000003,58.3580941
550,26.7717440124036,58.3711586
551,26.751864164550653,58.398143700000006
552,26.721694841397728,58.38047395
553,26.718279685851563,58.37195125
554,26.746178624882813,58.3466466
555,26.7198880958238,58.3778606
556,26.765698658693942,58.3760665
557,26.778802909722224,58.3740645
558,26.73625413715018,58.37281655
559,26.70569858516169,58.33667051161451
560,26.764257,58.374896
561,26.725882168443498,58.347608
562,26.68114724999999,58.375952
563,26.7446766906556,58.367695
564,26.73190611925134,58.388285
565,26.76363641747573,58.376976
566,26.73578672510425,58.3809274
567,26.61868824516432,58.325984000000005
568,26.76248788709677,58.372318
569,26.754690525526303,58.40395436121416
570,26.725882168443498,58.347608
571,26.72392269125721,58.3890005
572,26.72082723861072,58.3625225
573,26.73625413715018,58.37281655
574,26.743009280017155,58.3815685
575,26.74910575,58.420913
576,26.7388207,58.3815353
577,26.690640418218287,58.36105905
578,26.74124122224926,58.37957335
579,26.71309246237952,58.38955615
580,26.686789649999994,58.35190525
581,26.75534117437103,58.37347200000001
582,26.71181416335807,58.38628375
583,26.673597770104852,58.35180135
584,26.61868824516432,58.325984000000005
585,26.775791587264152,58.3728425
586,26.751864164550653,58.398143700000006
587,26.7607439,58.382458
588,26.768346,58.371093
589,26.72312955042484,58.3775509
590,26.751864164550653,58.398143700000006
591,26.741926155263144,58.3832725
592,26.76250332674439,58.3797559
593,26.755771136375905,58.39600485
594,26.72955308636792,58.3748226
595,26.771105593556705,58.37321255
596,26.75054107562552,58.39220170178444
597,26.717559208906152,58.3683815
598,26.7477789478951,58.346265205735016
599,26.75334588,58.3859385
600,26.711719956677012,58.38808305
601,26.75334588,58.3859385
602,26.7150103009816,58.38326000000001
603,26.618443,58.3262085
604,26.72708005162562,58.3577638
605,26.70345118571429,58.362827
606,26.731523500726908,58.38841345
607,26.673597770104852,58.35180135
608,26.716058399999994,58.391442
609,26.72082723861072,58.3625225
610,26.734512767168347,58.3633215
611,26.7446766906556,58.367695
612,26.72799390244004,58.3559685
613,26.7132059,58.3715538
614,26.73880293420079,58.3663287
615,26.77191673113426,58.37314055
616,26.71622173694607,58.4020675
617,26.70494534594156,58.378492
618,26.72707086731392,58.401394
619,26.77412075705074,58.367012
620,26.752260576601667,58.379737
621,26.75153068514319,58.37867365
622,26.779256499999995,58.357735250000005
623,26.683516155667142,58.368023
624,26.76620452368812,58.3790675
625,26.721694841397728,58.38047395
626,26.72322451716129,58.371869
627,26.77780097540116,58.373658000000006
628,26.73337038659794,58.373667
629,26.726606000000007,58.388360000000006
630,26.73200037184116,58.3545045
631,26.731131365303,58.3729045
632,26.751974861541356,58.382796
633,26.72658139852379,58.3668785
634,26.74789928994356,58.3792574
635,26.719526380877547,58.38189985
636,26.70808866956522,58.367761
637,26.72206018853885,58.3713354
638,26.75334588,58.3859385
639,26.73940364409518,58.3650325
640,26.61868824516432,58.325984000000005
641,26.718818592905595,58.40789463667722
642,26.768346,58.371093
643,26.74265171842105,58.3784895
644,26.73625413715018,58.37281655
645,26.73175571901709,58.396975
647,26.753661988402065,58.3846446
648,26.716058399999994,58.391442
649,26.71309246237952,58.38955615
650,26.718279685851563,58.37195125
651,26.74364030209784,58.38210265
652,26.731315103819675,58.3805625
653,26.74205709576117,58.38121315
654,26.71699610297398,58.38375155
655,26.695482391500903,58.381827
656,26.69286707363009,58.3579106
657,26.70569858516169,58.33667051161451
658,26.70364350054645,58.3480692
659,26.769573252368453,58.404760658375054
660,26.76591852329645,58.377764
661,26.733739978220537,58.46937785
662,26.730860933593757,58.3690995
663,26.7477789478951,58.346265205735016
664,26.76248788709677,58.372318
665,26.764219091024167,58.3510035
666,26.711111607549853,58.390041
667,26.755503152172253,58.38280175
668,26.69286707363009,58.3579106
669,26.7198880958238,58.3778606
670,26.71630179510244,58.392006
671,26.699622500000004,58.3764405
672,26.73578672510425,58.3809274
673,26.73414691231343,58.385844500000005
674,26.73625413715018,58.37281655
675,26.752531608695023,58.39924085879738
676,26.76250332674439,58.3797559
677,26.7446766906556,58.367695
678,26.737249683035717,58.3644495
679,26.73927620149719,58.383979
680,26.766921,58.3731097
681,26.726130394634996,58.3573626
682,26.618443,58.3262085
683,26.76469315909091,58.3718615
684,26.71521500183824,58.3824375
685,26.701121250647144,58.3736873
686,26.741166841982132,58.379077550000005
687,26.756542000000003,58.383964000000006
688,26.76129155253082,58.38313095
689,26.735901695363467,58.3881375
690,26.72647313164319,58.38442013753218
691,26.76566744015444,58.374338
692,26.772042000000003,58.369012
693,26.73539363247176,58.38090445
694,26.68409368204692,58.37623855
695,26.724670257062144,58.374442
696,26.727765637495104,58.370304
697,26.68158395118796,58.35002645
698,26.746032183154018,58.3675203
699,26.7446766906556,58.367695
700,26.77780097540116,58.373658000000006
701,26.79073769471698,58.3661147
702,26.75408805278503,58.3866365
703,26.772082883809503,58.36681455
704,26.749611462673823,58.37750045
705,26.721694841397728,58.38047395
706,26.72026895066297,58.38374035
707,26.75646789913027,58.373981
708,26.718279685851563,58.37195125
709,26.7284298688748,58.3749945
710,26.706472053980526,58.38704325
711,26.76250332674439,58.3797559
712,26.761351,58.3730555
713,26.705244,58.334795
714,26.71679845000001,58.4012626
715,26.74789928994356,58.3792574
716,26.75054107562552,58.39220170178444
717,26.767572386730382,58.3717195
718,26.761351,58.3730555
719,26.724670257062144,58.374442
720,26.765052913719945,58.37374755
721,26.720007314240007,58.38344815
722,26.768452237759764,58.3550142
723,26.76591852329645,58.377764
724,26.68904448455089,58.37480505
725,26.7252907,58.35574975
726,26.72800751764706,58.3699185
727,26.696166535944837,58.3873005
728,26.687669468055557,58.377191
729,26.732183988559854,58.38854065
730,26.754690525526303,58.40395436121416
731,26.710244108787677,58.37910695
732,26.71465449642785,58.3794663
733,26.76143207092137,58.3791617
734,26.752531608695023,58.39924085879738
735,26.7446766906556,58.367695
736,26.69283975,58.3746905
737,26.769573252368453,58.404760658375054
738,26.76507496562641,58.377634
739,26.72082723861072,58.3625225
740,26.765421810141547,58.372602
741,26.685306341832025,58.352839450000005
742,26.733615638157897,58.373135
743,27.155531683912965,58.66316181644048
744,26.762515137402016,58.3773867
745,26.7354257020202,58.373635
746,26.75408805278503,58.3866365
747,26.75054107562552,58.39220170178444
748,26.66902922532563,58.40001264374366
749,26.75334588,58.3859385
750,26.77301512113402,58.3724165
751,26.731131365303,58.3729045
752,26.769940085865763,58.35509605
753,26.736469492064515,58.3663123
754,26.72347553718824,58.38065135
755,26.71452696963064,58.38623025
756,26.73194750000001,58.38609
757,26.71858247512248,58.3768799
758,26.70569858516169,58.33667051161451
759,26.7377825424189,58.38101645
760,26.75054107562552,58.39220170178444
761,26.752260576601667,58.379737
762,26.732334078550345,58.3834335
763,26.77412075705074,58.367012
764,26.729353458979325,58.3890365
765,26.744501535613885,58.3778252
766,26.71875865125221,58.386415
767,26.79197065437503,58.3473206
768,26.72226151385344,58.3742658
769,26.61868824516432,58.325984000000005
770,26.77428722727273,58.371276
771,26.7132059,58.3715538
772,26.738168706204384,58.3840015
773,26.73170701138712,58.367196500000006
774,26.70772016774609,58.37772675
775,26.72064764818929,58.39125795
776,26.730495314685317,58.3584715
777,26.7132059,58.3715538
778,26.7660595,58.3784175
779,26.774848133606557,58.371943
780,26.73178360133513,58.3921167
781,26.712873848981904,58.3686575
782,26.74038420603836,58.3800085
783,26.72207474230512,58.3587135
784,26.70273466621788,58.37815075
785,26.73649169161407,58.38827965
786,26.711844018241752,58.37239195
787,26.768452237759764,58.3550142
788,26.765086257274323,58.366411
789,26.7446766906556,58.367695
790,26.779712431517247,58.38205135
791,26.75329982437271,58.3832165
792,26.747055250000003,58.3679475
793,26.68266204557561,58.3508641
794,26.754690525526303,58.40395436121416
795,26.776464916143016,58.372384
796,26.767851,58.371275
797,26.75054107562552,58.39220170178444
798,26.77191673113426,58.37314055
799,26.72621756070094,58.367475
800,26.772201791767497,58.367364550000005
801,26.73625413715018,58.37281655
802,26.71630179510244,58.392006
803,26.73655473780488,58.365026
804,26.73313291724716,58.3750964
805,26.7650344251386,58.373073000000005
806,26.711111607549853,58.390041
807,26.751864164550653,58.398143700000006
808,26.73424926939655,58.3669075
809,26.73793281212237,58.38294085
810,26.736964341081205,58.367618750000005
811,26.75534117437103,58.37347200000001
812,26.784429191889835,58.35943395
813,26.71946537623953,58.340819550000006
814,26.73625413715018,58.37281655
815,26.72319274944352,58.3685783
816,26.720007314240007,58.38344815
817,26.736507646118994,58.38098705
818,26.700482999999995,58.36259200000001
819,26.991908217578708,57.84422655
820,26.68121719122801,58.352881
821,26.7670445,58.3792
822,26.733116123513515,58.373852
823,26.7794685,58.3736045
825,26.75292259457308,58.384733
826,26.76502,58.376319
827,26.7548905,58.3847175
828,26.69286707363009,58.3579106
829,26.7446766906556,58.367695
830,26.73923325495603,58.3623225
831,26.718721680083657,58.372189000000006
832,26.7132059,58.3715538
833,26.693369213059796,58.3831625
834,26.77803939448035,58.37024347098243
835,26.72955308636792,58.3748226
836,26.721694841397728,58.38047395
837,26.70569858516169,58.33667051161451
838,26.754690525526303,58.40395436121416
839,26.777470745530728,58.3727915
840,26.70168730279898,58.3742615
841,26.70345118571429,58.362827
842,26.73026687344497,58.365102
843,26.714001370370877,58.37208825
844,26.72950014458805,58.385105
845,26.752531608695023,58.39924085879738
846,26.75408805278503,58.3866365
847,26.726306385472935,58.37031325
848,26.75334588,58.3859385
849,26.76250332674439,58.3797559
850,26.777470745530728,58.3727915
851,26.75054107562552,58.39220170178444
852,26.761560245471017,58.3740625
853,26.73200037184116,58.3545045
854,26.72469331578948,58.3699375
855,26.71733273642081,58.3410925
856,26.76216067729729,58.3828362
857,26.726306385472935,58.37031325
858,26.752260576601667,58.379737
859,26.730487,58.373389
860,26.71936996849755,58.3702555
861,26.76895220157482,58.3689927
862,26.73466694526316,58.3741865
863,26.75329982437271,58.3832165
864,26.740649,58.382439
865,26.72400139446978,58.3572963
866,26.694280373396232,58.36053472263913
867,26.730284291666667,58.3866065
868,26.687669468055557,58.377191
869,26.769054851447105,58.3556806
870,26.734057166786226,58.368149
871,26.75144030063153,58.3822095
872,26.73625413715018,58.37281655
873,26.728463246384877,58.385764
874,26.736529210892805,58.3623765
875,26.70432418182064,58.37710185
876,26.7485435648828,58.37625525
877,26.752260576601667,58.379737
878,26.76270449153188,58.3668332
879,26.752531608695023,58.39924085879738
880,27.155531683912965,58.66316181644048
881,26.721694841397728,58.38047395
882,26.71096176171024,58.3720572
883,26.61868824516432,58.325984000000005
884,26.683820601034856,58.34902085
885,26.74172199999999,58.38529325
886,26.776792,58.3732495
887,26.73241510403112,58.37387935
888,26.7642425,58.378329
889,26.728737492537345,58.3563645
890,26.68561490300317,58.3732295
891,26.762515137402016,58.3773867
892,26.76874722293068,58.35536035
893,26.75334588,58.3859385
894,26.7329914224138,58.390242
895,26.72955308636792,58.3748226
896,26.753218982710493,58.39515145
897,26.71840573683139,58.374804
898,26.7477789478951,58.346265205735016
899,26.73200037184116,58.3545045
900,26.785021805511604,58.3568465
901,26.719337810395476,58.37086525
902,26.73539363247176,58.38090445
903,26.618443,58.3262085
904,26.73121981443353,58.3731955
905,26.72955308636792,58.3748226
906,26.774848133606557,58.371943
907,26.746032183154018,58.3675203
908,26.75334588,58.3859385
